order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone
1808,4.52,57,1151,0,2,11,8,1,East
1809,11.82,48,2492,1,5,27,11,1,South
1810,11.46,47,1311,0,3,29,3,0,North
1811,9.8,42,528,1,5,25,19,0,South
1812,4.75,52,1377,1,4,19,13,1,South
1813,6.76,44,1959,1,3,0,13,0,East
1814,3.13,16,461,1,4,20,19,1,South
1815,8.5,40,2349,0,5,1,10,1,North
1816,8.62,49,679,1,2,17,15,1,South
1817,5.67,52,1048,1,3,21,12,1,South
1818,3.55,38,410,1,4,24,5,1,South
1819,2.37,50,414,0,2,23,3,0,South
1820,6.01,28,1073,0,5,23,10,0,West
1821,10.48,35,2069,1,1,20,11,0,South
1822,6.76,14,898,0,1,26,9,0,South
1823,4.71,17,907,0,1,28,5,0,South
1824,7.56,52,1447,0,5,21,1,0,West
1825,6.83,48,1802,0,4,14,2,1,North
1826,10.02,15,216,1,3,4,20,0,North
1827,3.12,29,949,1,5,6,9,1,West
1828,9.46,42,755,0,5,16,11,1,North
1829,10.91,46,645,0,5,29,20,1,North
1830,8.31,22,2117,1,5,2,8,1,West
1831,10.45,46,565,1,1,29,14,0,North
1832,11.61,13,1547,1,1,25,12,0,West
1833,8.28,41,2387,0,2,15,14,0,North
1834,3.87,10,1327,1,5,21,8,0,South
1835,2.16,40,236,1,4,3,10,0,West
1836,10.18,57,319,0,2,13,16,0,West
1837,9.45,39,1052,0,3,25,6,1,East
1838,9.18,42,1983,1,5,28,10,1,West
1839,6.71,15,1574,1,2,26,3,1,North
1840,11.94,18,1813,1,3,25,5,0,North
1841,10.62,50,648,0,4,15,14,1,West
1842,3.78,52,566,0,5,18,16,1,South
1843,10.88,40,1876,1,1,28,5,0,West
1844,3.46,13,1475,0,1,13,20,1,North
1845,6.74,22,937,0,2,24,7,0,South
1846,6.38,47,1896,0,5,12,3,1,West
1847,2.86,41,1602,1,4,29,18,0,North
1848,11.9,47,210,1,1,0,13,0,East
1849,6.78,51,617,1,4,27,14,1,West
1850,8.55,10,1316,1,5,20,14,0,East
1851,6.86,35,721,0,4,13,15,1,North
1852,8.15,11,440,0,3,12,15,0,East
1853,1.3,42,2437,0,5,21,18,1,West
1854,2.33,22,1810,1,2,18,13,1,South
1855,9.22,10,812,1,3,17,20,1,South
1856,3.07,33,2359,1,5,23,18,0,West
1857,8.2,26,1462,0,3,6,19,0,East
1858,10.9,28,765,1,3,5,5,1,East
1859,2.25,60,1613,1,4,26,15,0,South
1860,2.01,39,1238,1,4,14,5,0,North
1861,11.63,55,2119,1,5,26,12,1,North
1862,1.79,17,1540,0,1,14,14,1,West
1863,2.76,25,502,0,3,9,6,0,West
1864,3.73,19,1958,0,2,0,20,1,West
1865,8.4,44,1937,1,4,23,5,0,West
1866,2.72,47,260,0,1,29,4,1,South
1867,6.11,26,2319,0,2,1,10,1,North
1868,3.67,32,1387,1,5,14,12,1,South
1869,5.89,32,892,1,3,23,14,1,South
1870,4.95,24,636,1,2,8,7,0,West
1871,10.51,35,803,0,2,24,1,1,South
1872,1.02,38,659,0,2,6,17,0,West
1873,3.69,55,2471,0,1,9,5,0,South
1874,5.8,56,1333,1,1,6,19,0,North
1875,2.0,43,1704,1,4,29,3,1,South
1876,11.01,22,1157,0,4,8,9,0,West
1877,2.41,35,1060,1,2,10,20,1,West
1878,11.57,23,841,0,4,19,12,1,East
1879,4.14,33,613,0,2,9,18,0,North
1880,7.63,24,1828,0,4,23,15,1,East
1881,4.87,22,532,0,1,26,17,0,South
1882,11.42,28,1614,0,3,27,20,0,East
1883,10.53,48,328,0,4,28,10,0,East
1884,3.21,36,351,1,5,27,15,0,South
1885,9.32,42,1801,0,1,15,20,0,North
1886,3.3,42,2103,1,1,7,1,0,South
1887,8.69,35,1899,0,1,13,16,1,East
1888,9.64,60,1638,1,5,12,12,0,North
1889,4.96,27,2267,1,2,12,7,1,North
1890,2.65,52,2211,0,3,29,13,0,North
1891,8.18,27,2116,1,5,17,2,0,South
1892,1.48,55,962,1,5,4,16,1,West
1893,6.95,24,2260,1,3,26,17,1,North
1894,8.0,20,1636,1,4,23,18,0,South
1895,4.16,51,828,1,4,21,18,0,West
1896,9.44,56,2500,1,2,9,8,0,West
1897,2.06,25,1578,1,2,2,10,1,East
1898,4.93,24,1844,1,2,20,17,1,West
1899,1.28,35,353,0,2,15,10,0,West
1900,9.25,12,2265,1,5,15,13,0,West
1901,3.31,17,1351,0,4,5,20,0,East
1902,4.82,52,2480,1,2,21,1,0,South
1903,5.51,10,964,1,3,10,4,1,West
1904,8.11,12,1696,0,3,16,15,1,North
1905,1.24,25,1098,0,4,7,3,1,South
1906,8.24,12,1367,0,1,1,19,1,West
1907,4.87,21,1918,1,4,10,4,0,South
1908,11.13,29,2008,1,2,16,8,0,West
1909,6.95,24,1120,0,2,8,19,0,South
1910,4.69,19,384,1,4,18,14,1,South
1911,6.19,27,556,0,4,18,4,0,North
1912,7.19,60,1856,0,4,21,16,0,South
1913,7.08,21,624,1,1,23,10,0,North
1914,6.32,19,1804,0,1,10,8,1,South
1915,2.88,11,1339,1,3,30,18,1,North
1916,6.02,17,2295,1,5,25,18,1,North
1917,3.42,13,686,0,2,19,3,1,East
1918,5.2,26,984,0,4,15,16,0,East
1919,2.45,26,1052,1,5,10,10,0,South
1920,6.6,46,240,0,3,13,3,0,West
1921,11.81,60,511,1,5,21,10,1,West
1922,6.91,25,1628,0,3,18,14,1,South
1923,7.94,15,795,0,4,22,2,1,South
1924,1.38,19,1413,0,5,30,3,1,West
1925,6.25,26,1830,0,2,25,5,0,South
1926,8.53,39,1205,0,5,26,5,0,North
1927,3.49,59,218,1,5,10,10,0,East
1928,5.72,35,397,0,1,2,10,0,West
1929,11.4,43,930,0,1,13,14,1,North
1930,5.11,31,270,0,1,15,13,0,South
1931,8.98,27,564,1,3,4,11,0,West
1932,10.97,58,1847,1,2,24,9,0,East
1933,2.28,34,2241,1,3,10,1,1,East
1934,5.06,50,908,1,2,20,20,0,East
1935,7.21,14,649,1,4,17,12,0,West
1936,2.65,42,671,1,1,19,7,0,South
1937,3.88,16,2476,0,3,9,2,1,East
1938,6.36,23,394,1,4,21,7,1,West
1939,6.75,45,1296,1,1,12,20,0,South
1940,7.21,34,1896,1,2,21,16,1,West
1941,10.29,16,804,0,1,7,10,0,North
1942,9.96,42,1868,1,5,29,6,0,West
1943,6.99,15,377,1,5,0,15,1,South
1944,10.32,55,738,0,3,3,17,1,East
1945,8.28,31,1863,1,4,26,14,1,South
1946,1.89,35,843,0,3,0,13,1,North
1947,3.31,51,642,1,5,28,18,0,East
1948,1.08,17,2486,0,2,8,16,0,South
1949,3.63,53,1149,0,1,24,7,0,North
1950,9.74,33,508,0,3,4,8,0,West
1951,4.58,39,859,0,3,1,11,1,West
1952,1.29,26,267,0,1,5,17,1,West
1953,8.74,43,482,1,5,30,3,1,East
1954,1.62,49,870,1,3,12,6,1,North
1955,9.34,14,1444,1,5,29,6,1,East
1956,6.76,17,2288,0,4,10,3,0,East
1957,6.61,54,777,0,4,17,9,0,North
1958,5.82,46,854,1,2,28,4,0,East
1959,3.61,40,741,1,3,30,6,0,South
1960,1.48,46,1611,0,1,8,8,0,South
1961,1.57,37,2047,0,5,2,16,0,South
1962,1.41,50,1343,0,4,5,20,0,North
1963,6.71,60,2380,0,4,10,5,0,East
1964,9.28,49,313,1,4,23,7,0,West
1965,10.37,57,1113,0,5,11,10,0,East
1966,2.4,44,231,1,3,19,15,1,East
1967,6.68,45,2368,0,5,28,12,0,West
1968,1.89,45,2135,1,5,18,20,1,North
1969,2.59,12,1003,0,5,28,17,0,North
1970,10.07,19,2443,1,3,6,3,0,East
1971,4.84,12,986,0,5,11,17,0,East
1972,4.56,10,914,1,2,25,13,1,South
1973,7.57,58,295,0,5,5,19,0,North
1974,6.59,47,1249,0,2,10,8,1,South
1975,9.39,31,1922,1,2,0,19,1,East
1976,5.75,11,858,0,5,24,9,1,North
1977,10.26,42,1932,0,5,2,10,0,East
1978,9.0,33,1764,0,2,0,9,0,West
1979,5.5,58,1070,0,5,11,12,0,North
1980,10.26,36,1758,1,5,18,20,0,West
1981,3.09,26,1518,0,2,24,16,0,East
1982,10.29,44,1004,1,4,11,7,0,North
1983,7.31,56,597,1,3,1,19,1,North
1984,1.82,10,606,1,4,7,16,0,West
1985,5.17,45,2039,0,1,26,20,0,East
1986,4.18,16,868,0,1,15,4,1,North
1987,3.85,41,845,1,3,14,15,1,West
1988,1.88,60,1092,0,3,26,16,1,West
1989,7.01,20,2331,0,2,30,11,0,East
1990,11.19,56,855,1,2,7,4,0,East
1991,2.87,41,790,1,1,23,8,1,East
1992,1.96,36,1731,1,1,20,16,1,West
1993,8.96,19,2059,1,4,15,14,1,North
1994,11.86,30,972,1,4,14,13,0,East
1995,5.24,20,948,0,2,19,8,0,East
1996,7.54,21,2486,1,2,3,16,1,South
1997,1.63,36,1473,0,3,24,20,0,West
1998,7.34,20,1935,1,3,29,15,1,West
1999,2.45,58,256,0,2,8,10,1,West
2000,9.15,55,906,0,1,2,10,1,East
2001,1.33,48,318,0,3,23,20,0,East
2002,2.64,44,655,1,5,12,15,1,West
2003,3.34,56,827,0,1,9,6,0,South
2004,5.64,29,2205,1,3,11,16,0,South
2005,4.01,19,1309,0,2,30,15,0,North
2006,1.73,36,2343,1,5,9,8,1,East
2007,4.91,25,1925,0,4,23,1,1,East
2008,11.98,36,464,1,5,19,16,0,North
2009,2.68,52,2062,1,2,24,17,0,West
2010,9.53,58,676,1,2,8,4,0,North
2011,4.82,50,2112,1,3,5,7,1,West
2012,10.58,27,1642,1,4,8,9,0,North
2013,3.5,26,596,1,2,15,20,0,North
2014,8.29,41,1853,1,3,11,20,1,East
2015,11.72,12,516,1,3,26,7,0,West
2016,3.89,54,296,1,3,7,20,0,West
2017,10.53,44,1388,1,5,27,15,1,East
2018,5.81,14,2046,0,1,1,7,1,South
2019,10.48,19,1582,0,2,22,17,0,East
2020,8.78,22,2256,1,5,4,4,1,West
2021,3.42,28,2465,0,3,30,12,1,West
2022,11.26,21,478,0,5,2,1,1,North
2023,7.48,57,1876,1,2,28,4,1,East
2024,11.41,11,1883,0,1,17,19,1,South
2025,9.19,60,2210,1,2,2,13,0,South
2026,10.29,31,1040,0,5,11,12,0,West
2027,1.51,39,357,1,2,4,11,0,North
2028,11.81,10,1855,0,4,25,5,0,North
2029,5.63,41,791,1,1,15,16,1,West
2030,10.45,25,530,1,3,26,11,1,South
2031,10.11,57,1449,1,1,2,15,1,East
2032,10.33,55,1344,0,3,21,15,1,West
2033,11.21,15,1566,1,4,9,7,0,East
2034,4.12,14,1203,1,3,28,4,1,East
2035,11.85,37,1582,1,3,22,8,1,South
2036,9.55,33,573,1,3,1,6,0,East
2037,3.5,44,2017,0,5,18,15,0,North
2038,10.92,48,808,1,5,20,14,0,East
2039,10.04,56,749,1,1,19,4,1,West
2040,10.79,51,1640,0,3,26,20,0,East
2041,1.06,21,400,0,2,15,17,0,East
2042,7.97,21,1376,0,1,24,12,1,South
2043,1.08,29,2132,0,3,7,6,0,South
2044,11.74,53,568,1,3,16,17,0,East
2045,3.24,31,378,0,1,30,7,0,East
2046,8.53,42,497,1,4,26,11,1,North
2047,11.94,23,2160,1,4,9,17,0,South
2048,11.99,46,616,1,2,17,16,0,West
2049,7.46,38,1939,1,1,20,14,0,South
2050,5.84,24,1734,1,3,8,8,1,West
2051,7.29,46,1263,1,5,2,16,1,North
2052,2.91,18,747,0,3,20,15,1,East
2053,11.83,29,1428,0,1,7,10,1,West
2054,2.21,11,1231,0,3,18,17,0,West
2055,8.53,58,1047,0,4,29,11,0,West
2056,4.5,50,1136,0,2,12,3,1,South
2057,5.31,60,1153,0,1,25,10,1,South
2058,6.51,26,2243,1,4,17,19,0,East
2059,1.43,38,2412,1,2,5,4,1,North
2060,7.22,58,1099,1,5,10,8,1,North
2061,10.56,37,2010,1,5,0,20,1,East
2062,9.73,24,351,1,1,2,4,0,North
2063,9.0,24,1083,1,4,22,19,1,South
2064,8.31,44,1966,1,3,20,4,0,West
2065,3.71,48,1743,0,2,19,8,0,North
2066,6.27,14,1183,1,3,28,3,1,North
2067,10.1,14,337,1,5,4,15,0,West
2068,2.29,41,2086,1,5,17,5,1,East
2069,11.64,60,2107,0,1,7,9,1,West
2070,7.09,30,1548,0,5,4,4,1,West
2071,3.16,38,2353,1,4,21,11,0,North
2072,3.25,29,724,0,5,21,9,0,East
2073,3.02,17,268,1,5,23,11,1,South
2074,3.54,16,2293,1,1,12,19,0,East
2075,9.91,51,1382,0,5,12,7,0,East
2076,4.14,11,1638,0,5,21,8,1,South
2077,7.65,35,1825,1,4,19,14,1,North
2078,3.32,33,2093,1,5,25,7,1,West
2079,2.01,56,284,0,5,11,15,1,East
2080,1.91,17,2484,1,3,12,17,1,East
2081,7.3,28,694,1,3,24,20,1,West
2082,8.55,39,1713,1,5,22,5,0,North
2083,2.54,28,513,1,4,1,1,1,South
2084,4.61,50,1726,1,1,15,3,1,South
2085,5.82,14,1055,0,1,21,11,0,East
2086,7.1,38,1278,0,5,23,4,1,North
2087,4.34,32,1639,1,1,15,19,0,West
2088,2.0,52,2442,0,5,11,9,1,South
2089,6.03,46,1833,0,1,13,15,0,West
2090,3.63,45,1263,1,3,21,4,1,East
2091,8.19,22,1623,1,2,9,2,1,South
2092,11.33,38,937,0,3,12,1,0,East
2093,8.65,13,2184,0,3,26,7,1,East
2094,1.72,28,1336,0,2,14,10,1,East
2095,4.14,29,1147,1,4,9,2,1,South
2096,11.28,54,1482,1,4,3,16,0,East
2097,10.35,41,2099,0,1,13,4,0,North
2098,8.77,28,2203,1,1,17,5,0,West
2099,7.7,40,837,0,3,8,11,0,South
2100,11.4,30,251,0,2,6,11,1,West
2101,2.01,13,2459,0,2,27,7,1,West
2102,1.49,16,907,1,1,21,17,0,South
2103,5.68,32,1485,0,2,9,11,0,West
2104,9.38,49,2033,0,3,2,5,1,North
2105,11.08,50,1046,0,2,1,5,1,East
2106,7.35,30,1733,1,5,2,1,0,West
2107,4.21,15,1311,0,2,21,14,0,East
2108,4.6,12,341,1,3,26,15,1,East
2109,6.6,21,1183,1,2,24,5,0,North
2110,6.67,38,727,1,4,5,8,0,North
2111,1.68,23,960,0,4,6,8,0,East
2112,11.66,18,1897,1,5,25,16,0,West
2113,8.02,11,1370,0,5,24,13,0,North
2114,5.45,48,1595,1,4,14,8,1,South
2115,1.98,32,2133,0,5,15,7,1,East
2116,2.11,14,368,0,5,22,15,0,South
2117,6.57,13,903,1,2,0,3,1,North
2118,4.87,57,716,0,1,0,8,1,North
2119,11.71,58,2146,0,4,23,14,1,West
2120,11.66,48,2240,0,5,1,4,1,West
2121,2.01,12,2314,0,2,27,11,1,East
2122,3.6,24,1077,1,1,5,12,1,East
2123,6.87,24,1667,1,3,0,3,0,South
2124,8.79,32,1405,1,4,0,7,0,South
2125,11.13,50,295,0,3,26,5,1,North
2126,6.04,49,1969,1,5,23,2,1,East
2127,9.46,26,1803,1,5,20,14,0,North
2128,10.01,24,256,1,2,26,14,0,East
2129,9.18,16,495,1,5,30,13,0,South
2130,7.56,39,2238,1,3,8,10,0,South
2131,9.85,14,1635,1,5,0,7,0,South
2132,3.53,23,1137,0,4,28,1,0,West
2133,1.39,58,2491,0,3,22,5,0,West
2134,6.04,16,1378,1,1,20,6,1,North
2135,6.96,51,1827,1,4,26,18,0,North
2136,10.86,42,1872,0,3,21,3,1,East
2137,7.1,52,501,0,4,24,12,0,North
2138,2.95,30,2140,0,2,24,17,0,South
2139,6.95,49,489,0,2,29,7,1,East
2140,3.55,58,2265,1,1,9,10,0,West
2141,4.44,15,1961,0,4,7,18,0,East
2142,5.37,21,1236,0,5,19,20,0,North
2143,3.91,23,723,1,5,25,17,1,South
2144,8.27,42,757,1,1,25,12,0,South
2145,10.63,10,788,1,4,27,13,0,East
2146,10.17,53,1695,1,4,7,20,1,North
2147,4.81,56,1449,0,5,25,3,1,South
2148,4.24,19,1440,1,4,19,20,1,East
2149,9.56,54,1520,0,1,19,9,1,East
2150,9.09,53,2084,0,4,23,8,1,South
2151,6.3,60,848,0,1,11,9,1,East
2152,6.37,10,1125,1,4,1,13,1,North
2153,8.75,13,1984,1,4,19,4,0,South
2154,9.1,13,1673,0,3,11,9,1,South
2155,8.71,49,1496,1,4,10,1,0,North
2156,8.39,12,2253,1,1,18,8,0,North
2157,1.13,54,2384,0,4,15,1,1,West
2158,11.0,10,1879,0,3,7,3,1,North
2159,8.97,36,1877,0,2,30,7,1,North
2160,10.74,59,1923,0,2,2,5,1,West
2161,3.26,42,580,1,4,5,10,0,South
2162,10.22,48,1764,0,1,19,7,1,South
2163,9.07,43,378,1,5,27,4,1,West
2164,4.09,25,1111,1,1,14,16,1,West
2165,11.18,39,1776,1,5,11,3,1,West
2166,3.03,54,2083,1,1,24,6,1,South
2167,5.96,19,410,1,5,3,14,1,West
2168,3.02,26,2094,1,3,26,16,0,West
2169,3.49,47,1991,1,1,28,20,0,South
2170,2.4,42,451,1,1,20,15,1,East
2171,11.4,39,1234,1,1,14,8,0,East
2172,4.85,38,1364,0,2,17,13,0,South
2173,2.0,34,513,1,4,4,8,1,South
2174,11.64,18,1100,0,1,16,7,0,North
2175,1.61,25,573,0,1,1,17,0,South
2176,2.26,22,957,1,3,5,3,1,South
2177,5.64,45,792,0,5,9,15,0,East
2178,9.68,22,2212,1,1,11,4,1,West
2179,4.08,28,942,0,2,1,1,1,East
2180,1.07,42,964,1,3,23,8,0,East
2181,6.18,43,2341,0,1,17,18,0,East
2182,11.9,57,1637,1,3,9,10,1,West
2183,5.82,25,1883,1,4,19,17,0,East
2184,1.45,10,1879,1,4,14,13,0,South
2185,3.35,34,1273,1,5,0,8,0,West
2186,3.05,11,2441,0,3,11,2,1,West
2187,2.31,31,2025,1,3,24,9,1,South
2188,10.81,45,1262,0,3,23,13,0,East
2189,9.47,27,1738,0,1,2,12,1,East
2190,10.58,48,491,1,3,27,15,1,East
2191,5.01,19,1404,0,4,14,9,1,West
2192,6.39,26,867,0,5,29,19,0,North
2193,3.53,55,878,0,4,21,8,0,South
2194,10.38,23,833,1,3,9,13,1,North
2195,7.72,30,470,1,2,30,10,1,East
2196,2.53,20,2337,0,5,10,20,0,South
2197,6.91,57,1505,0,3,6,17,0,West
2198,3.9,29,1714,0,2,13,2,1,North
2199,8.11,11,570,0,1,16,4,1,South
2200,1.28,33,1796,0,4,26,18,0,East
2201,5.14,25,2356,1,5,18,18,1,East
2202,10.09,26,1885,0,5,30,16,1,South
2203,1.59,11,220,0,5,11,16,1,West
2204,1.3,43,611,1,1,19,12,1,West
2205,4.22,31,2250,0,2,2,8,0,North
2206,9.58,25,443,1,4,24,10,0,South
2207,1.1,12,342,0,5,22,12,1,West
2208,9.84,44,350,0,3,20,1,1,East
2209,4.23,54,663,1,1,10,12,1,East
2210,7.97,25,741,1,3,8,3,0,East
2211,1.31,11,849,1,3,5,11,0,South
2212,6.18,14,1582,1,5,22,19,1,North
2213,4.99,50,1048,1,2,21,5,1,South
2214,6.42,52,817,1,2,18,12,1,West
2215,5.76,47,361,1,1,26,9,0,East
2216,8.05,44,241,1,4,22,13,0,North
2217,4.66,39,1473,1,5,22,7,0,North
2218,6.36,26,1114,1,1,10,18,0,West
2219,5.66,46,1772,1,4,4,2,0,West
2220,3.83,25,2068,1,4,19,15,1,West
2221,11.02,45,1013,1,5,20,14,1,South
2222,9.55,33,1607,0,5,10,11,0,North
2223,11.41,55,785,1,4,7,3,0,South
2224,8.48,10,674,0,2,11,11,0,West
2225,10.07,18,2089,0,4,14,16,0,South
2226,2.63,47,2241,1,1,5,11,0,South
2227,4.14,41,245,1,4,2,1,0,East
2228,5.54,45,1600,1,4,2,14,0,North
2229,6.88,23,792,1,3,7,10,0,North
2230,4.21,42,1484,1,5,10,7,0,South
2231,9.53,33,1910,0,2,22,13,1,East
2232,1.5,50,672,1,5,8,16,1,East
2233,4.34,60,1517,0,5,25,18,1,South
2234,4.87,32,2472,0,5,3,1,1,West
2235,10.12,10,1396,1,3,2,8,0,North
2236,10.16,19,1362,1,2,12,7,0,South
2237,9.94,46,546,1,2,18,3,1,West
2238,9.14,51,976,1,1,24,5,0,East
2239,4.95,32,1261,0,4,8,13,1,East
2240,9.35,35,1402,1,1,4,11,0,West
2241,8.33,37,1516,0,4,11,15,1,North
2242,6.67,30,1242,0,4,16,20,1,South
2243,2.43,19,1626,0,3,0,1,0,North
2244,7.38,28,1612,1,5,29,20,0,North
2245,5.92,32,773,1,3,0,20,1,North
2246,2.54,14,1678,1,3,15,18,0,South
2247,4.51,23,1897,1,2,15,16,0,East
2248,6.69,50,239,0,3,25,6,0,West
2249,10.85,45,2151,0,5,9,17,0,West
2250,4.23,60,1047,0,5,1,3,1,West
2251,6.84,16,1125,1,1,22,8,0,South
2252,5.76,46,604,0,4,2,6,1,North
2253,10.74,38,849,1,4,24,11,0,West
2254,9.07,58,2463,1,4,14,10,0,South
2255,1.38,12,1048,1,1,10,18,1,South
2256,11.17,51,263,1,2,5,12,1,South
2257,5.25,50,989,1,5,24,6,0,South
2258,2.12,12,868,0,1,29,18,0,North
2259,1.65,37,2043,1,3,23,11,0,East
2260,2.6,13,772,1,2,0,6,0,West
2261,11.05,39,1871,1,2,14,19,0,North
2262,5.29,23,2255,0,2,13,16,1,East
2263,5.05,13,1479,0,5,8,17,0,West
2264,1.36,45,293,1,3,1,5,0,East
2265,4.17,30,790,1,3,4,8,0,East
2266,2.39,15,1677,0,2,23,17,0,South
2267,4.95,13,833,1,4,3,20,0,West
2268,9.23,41,925,1,1,12,5,0,West
2269,7.39,52,755,0,4,6,20,0,West
2270,6.17,19,2500,1,1,30,13,1,East
2271,10.65,16,2235,1,3,13,9,1,South
2272,4.24,27,2350,0,2,0,14,0,North
2273,3.68,47,1776,0,5,27,8,0,North
2274,5.07,14,681,1,2,27,7,0,North
2275,1.65,39,2474,1,5,21,7,1,North
2276,7.32,54,1162,1,1,2,17,1,South
2277,6.42,42,792,1,4,12,14,0,West
2278,8.26,36,2376,0,5,14,3,0,South
2279,4.46,56,2332,1,5,8,8,0,North
2280,3.58,52,1097,1,3,1,16,1,South
2281,5.32,30,1935,0,2,26,11,1,East
2282,1.39,30,1607,0,4,21,8,0,East
2283,3.58,29,1786,0,5,0,9,0,East
2284,7.3,53,2331,1,4,5,11,1,South
2285,5.95,28,2111,0,2,11,5,0,North
2286,5.56,23,1726,0,3,16,6,1,East
2287,9.9,20,656,0,3,29,3,0,West
2288,8.3,51,2238,1,4,1,1,1,South
2289,4.44,38,2241,0,3,24,1,1,West
2290,11.54,17,1637,0,1,30,4,0,West
2291,10.3,46,299,0,2,14,13,0,West
2292,2.41,50,273,1,4,24,14,0,South
2293,4.17,44,793,0,3,28,9,0,South
2294,10.14,35,1279,0,5,24,5,0,North
2295,3.35,41,824,1,1,7,7,0,South
2296,1.01,41,523,1,2,11,9,1,South
2297,10.44,18,2215,0,2,20,3,1,West
2298,11.74,35,1443,1,4,15,5,1,South
2299,10.53,48,750,0,1,20,20,0,South
2300,4.43,46,786,1,4,3,2,1,North
2301,3.66,28,1910,1,3,6,8,0,North
2302,3.86,43,1471,1,1,26,19,0,South
2303,5.1,36,564,0,3,1,2,1,East
2304,3.69,11,1443,0,3,17,15,1,South
2305,3.44,26,1388,1,1,2,4,1,South
2306,2.09,44,481,1,3,20,9,1,South
2307,5.27,36,1752,1,5,25,7,0,North
2308,4.87,58,763,1,4,16,7,0,North
2309,5.49,50,246,1,4,1,15,0,North
2310,3.36,16,1342,0,2,21,18,0,West
2311,7.75,29,2355,1,5,5,16,0,West
2312,8.07,26,933,1,2,28,18,0,North
2313,5.38,44,471,1,3,28,8,1,West
2314,6.68,23,1552,1,3,11,14,0,East
2315,5.43,28,1550,0,1,10,20,0,South
2316,9.01,19,2462,1,2,16,7,0,West
2317,10.54,44,751,1,3,8,14,0,East
2318,11.14,14,381,1,5,29,20,1,West
2319,9.53,54,552,1,2,28,17,0,West
2320,1.31,48,1808,0,2,25,15,1,West
2321,6.95,44,1373,0,5,5,12,1,East
2322,1.98,51,833,1,2,27,3,1,East
2323,2.6,53,1956,0,3,14,11,0,West
2324,2.28,13,1916,0,3,4,17,0,East
2325,8.04,11,237,0,4,2,16,0,North
2326,9.52,34,1643,0,3,25,4,1,North
2327,3.43,18,1695,0,5,26,13,0,North
2328,5.38,18,1005,1,2,26,2,1,North
2329,3.82,23,548,0,2,12,6,1,North
2330,8.48,48,929,0,4,20,2,0,West
2331,5.05,43,1765,0,3,24,20,0,West
2332,2.6,14,2220,1,4,19,5,1,South
2333,9.47,24,1911,1,3,20,1,0,South
2334,4.76,13,217,0,4,10,2,1,East
2335,2.32,10,688,0,3,21,15,0,North
2336,5.35,20,2387,1,5,28,2,1,North
2337,2.99,53,2256,1,3,8,2,1,South
2338,6.64,13,698,0,3,6,10,1,South
2339,3.7,51,594,1,5,14,19,1,North
2340,2.89,38,326,1,3,29,16,1,North
2341,10.21,19,2179,1,3,25,11,0,West
2342,8.22,56,1437,1,5,16,2,0,West
2343,11.77,46,1976,0,1,1,2,0,West
2344,10.03,33,1667,1,5,7,16,1,North
2345,9.55,60,606,0,5,20,20,0,West
2346,9.83,32,965,0,2,10,10,0,North
2347,5.85,16,1887,0,5,3,17,1,North
2348,7.44,33,423,1,2,16,2,0,East
2349,3.88,45,668,1,1,27,3,0,South
2350,3.69,53,333,1,4,29,9,1,South
2351,7.41,20,504,1,3,22,10,1,South
2352,10.93,47,1763,0,2,14,4,0,West
2353,10.71,47,2129,0,2,16,15,0,North
2354,11.47,33,378,0,3,5,20,1,West
2355,7.95,58,2073,1,1,30,20,1,South
2356,9.44,39,2413,1,4,13,9,1,East
2357,7.53,33,1392,1,3,22,5,0,West
2358,5.21,42,2247,0,5,13,11,0,East
2359,10.15,26,835,1,4,29,6,0,South
2360,5.96,54,1854,0,1,26,2,1,East
2361,1.46,54,2128,0,5,27,5,0,East
2362,9.96,35,2342,0,3,17,16,0,North
2363,8.66,28,548,1,3,24,12,1,West
2364,2.88,56,483,0,4,20,16,1,East
2365,2.04,40,1066,0,2,11,14,1,South
2366,4.3,44,233,0,1,2,9,0,West
2367,11.15,21,2133,1,1,24,20,1,East
2368,10.04,54,1871,0,4,22,17,1,West
2369,2.09,36,1062,1,2,4,19,1,West
2370,3.62,53,1448,1,3,3,19,0,West
2371,9.56,50,804,1,3,9,18,1,West
2372,1.59,12,779,1,1,6,18,1,South
2373,6.86,33,1176,0,2,4,9,0,East
2374,3.2,30,1677,0,2,19,11,1,South
2375,9.78,25,295,0,5,23,5,1,North
2376,3.94,52,1817,1,2,21,3,1,East
2377,11.2,49,1179,0,1,16,10,1,South
2378,8.0,46,291,1,5,0,1,1,South
2379,10.4,51,1731,0,1,18,12,0,South
2380,9.35,22,1971,1,4,7,1,1,South
2381,6.96,55,1562,1,3,5,9,1,East
2382,6.02,22,1268,0,2,20,2,0,West
2383,3.23,18,1728,0,2,13,7,0,West
2384,5.5,50,2093,0,4,21,11,0,East
2385,5.66,34,2188,0,4,4,9,1,East
2386,10.27,37,1764,0,3,8,2,0,North
2387,4.29,31,897,0,4,30,1,0,East
2388,11.94,49,629,0,5,15,10,1,East
2389,5.98,52,319,0,4,1,4,1,South
2390,5.25,42,608,1,2,27,7,1,East
2391,1.83,43,1164,1,3,17,3,0,East
2392,7.8,12,1435,0,1,14,9,0,South
2393,10.45,39,1505,1,4,16,15,0,East
2394,5.96,12,691,1,5,13,1,0,West
2395,4.21,19,378,1,4,28,7,1,East
2396,8.86,28,2441,1,3,6,18,0,West
2397,11.84,36,1067,1,1,4,9,0,East
