order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone,cost_per_order,sla_violation
1411,2.91,53,362,0,2,21,3,0,South,102.78,1
1412,6.81,46,442,1,2,1,20,1,South,123.47999999999999,1
1413,1.54,40,253,0,4,24,4,1,South,72.32,1
1414,6.47,19,1913,1,5,11,19,1,North,80.25999999999999,0
1415,10.48,30,1934,0,5,2,5,1,South,128.84,0
1416,8.54,43,207,0,3,6,19,1,East,132.82,1
1417,1.8,24,1328,0,3,16,5,1,North,50.4,0
1418,2.09,20,1737,0,1,24,2,1,East,46.72,0
1419,2.87,55,655,1,2,23,12,0,West,105.46000000000001,1
1420,1.02,26,778,1,2,24,20,0,East,47.16,0
1421,1.12,46,1564,0,5,27,8,0,West,77.96000000000001,1
1422,6.79,40,1913,1,4,16,9,0,South,114.32,1
1423,6.96,23,1268,1,3,12,9,1,South,90.18,0
1424,10.93,43,1113,0,4,10,16,1,West,151.94,1
1425,4.0,37,1643,0,1,30,6,1,North,87.5,1
1426,3.34,37,678,1,1,1,6,0,West,82.22,1
1427,2.88,39,2265,1,4,14,1,0,East,81.53999999999999,1
1428,11.84,23,1524,1,4,9,14,1,East,129.22,0
1429,7.33,26,1513,1,2,6,14,0,West,97.64,0
1430,6.58,41,2362,1,1,9,17,0,South,114.14,1
1431,9.95,55,2398,0,3,24,9,1,East,162.1,1
1432,9.03,58,1323,1,5,25,15,1,South,159.24,1
1433,7.35,38,2489,1,5,22,16,1,South,115.8,1
1434,4.43,51,2137,1,2,9,1,1,East,111.94,1
1435,11.99,47,926,0,4,4,20,0,North,166.42000000000002,1
1436,1.97,60,401,1,1,16,13,0,East,105.76,1
1437,3.51,58,2250,1,4,14,17,1,East,115.08,1
1438,4.45,49,1256,1,2,23,1,0,East,109.1,1
1439,10.1,52,304,1,5,25,8,0,East,158.8,1
1440,4.51,54,2167,1,4,30,18,0,North,117.08,1
1441,3.88,33,391,0,3,8,2,1,South,80.53999999999999,1
1442,1.33,39,1623,0,3,25,7,0,South,69.14,1
1443,7.58,34,1969,1,4,11,19,1,West,111.64,1
1444,2.02,16,582,1,3,10,10,0,West,40.16,0
1445,1.34,30,1273,1,1,23,10,1,East,55.72,0
1446,4.07,17,1107,0,2,6,1,0,North,58.06,0
1447,3.95,25,254,0,4,13,1,0,East,69.1,0
1448,9.34,11,2402,1,4,21,8,0,South,91.22,0
1449,10.33,21,438,0,1,13,9,1,West,114.14,0
1450,1.78,12,1552,0,4,0,7,0,East,32.24,0
1451,11.78,18,938,0,3,15,1,0,East,121.24,0
1452,7.8,42,1452,1,4,23,3,0,West,125.4,1
1453,10.24,32,546,0,4,15,4,0,North,129.92000000000002,1
1454,3.79,25,1921,1,4,25,8,0,North,67.82,0
1455,10.12,40,1953,1,5,6,14,0,East,140.95999999999998,1
1456,1.15,18,1438,0,2,7,19,0,West,36.2,0
1457,9.98,15,1881,0,3,9,20,1,West,102.34,0
1458,4.29,45,847,0,1,2,4,1,West,101.82,1
1459,8.35,57,1347,0,1,1,6,1,North,152.3,1
1460,11.05,29,2246,1,2,21,4,1,East,131.9,0
1461,5.53,11,1334,1,3,1,17,1,South,60.74,0
1462,6.3,42,1488,0,3,9,15,0,North,113.4,1
1463,6.98,57,1690,1,4,3,19,1,South,141.34,1
1464,3.29,34,762,1,4,15,6,1,North,77.32,1
1465,2.35,34,1684,0,1,24,13,1,West,69.8,1
1466,8.81,48,1608,1,5,9,3,0,West,142.48000000000002,1
1467,6.32,24,472,1,5,9,2,0,South,86.56,0
1468,6.36,50,2073,0,4,18,10,0,North,125.88,1
1469,8.2,46,1828,0,3,6,7,0,East,134.6,1
1470,11.76,44,245,1,3,13,18,1,East,160.07999999999998,1
1471,10.88,57,661,0,1,22,7,1,East,172.54000000000002,1
1472,5.25,51,983,0,1,15,16,1,East,118.5,1
1473,5.37,45,820,1,1,7,6,1,South,110.46000000000001,1
1474,5.38,26,361,0,4,15,2,0,South,82.03999999999999,0
1475,10.7,59,423,1,3,0,17,1,North,174.1,1
1476,10.78,10,1299,0,3,24,1,1,South,101.24,0
1477,6.96,58,203,1,1,10,7,1,North,142.68,1
1478,2.21,41,602,1,2,19,11,1,South,79.18,1
1479,11.39,29,607,0,3,3,10,0,West,134.62,0
1480,6.24,28,710,0,5,21,11,1,West,91.92,0
1481,4.74,54,1219,0,3,20,16,0,West,118.92,1
1482,11.55,27,2497,0,1,18,2,1,East,132.9,0
1483,11.53,45,639,1,3,28,1,1,North,159.74,1
1484,8.83,38,973,1,1,1,18,0,North,127.64,1
1485,1.3,54,1455,0,3,6,8,0,South,91.4,1
1486,6.7,41,1239,0,4,30,11,0,North,115.1,1
1487,9.67,46,2434,0,2,13,19,0,South,146.36,1
1488,6.91,49,1029,1,5,9,2,1,South,128.78,1
1489,9.6,17,455,1,1,16,10,1,West,102.3,0
1490,1.67,52,1969,0,2,27,13,1,North,91.36,1
1491,5.67,21,731,0,2,6,6,1,East,76.86,0
1492,7.08,25,2099,0,4,26,3,1,West,94.14,0
1493,4.52,25,673,1,2,2,15,1,West,73.66,0
1494,12.0,33,556,1,3,12,7,0,West,145.5,1
1495,8.83,38,2233,0,3,4,16,1,West,127.64,1
1496,9.57,21,1515,1,3,20,17,1,East,108.06,0
1497,8.9,57,2067,1,5,4,8,1,West,156.7,1
1498,11.86,48,1748,1,1,23,13,0,South,166.88,1
1499,5.37,59,778,1,4,21,5,0,East,131.46,1
1500,8.54,13,1169,1,4,25,13,0,West,87.82,0
1501,9.05,26,1771,0,4,11,14,1,North,111.4,0
1502,9.69,36,663,1,3,24,20,0,West,131.51999999999998,1
1503,6.21,22,837,0,4,3,15,1,North,82.68,0
1504,8.08,14,1831,1,2,27,8,1,East,85.64,0
1505,7.41,20,224,1,3,10,17,0,North,89.28,0
1506,7.14,60,1970,1,5,9,2,0,North,147.12,1
1507,4.66,22,2204,1,5,6,11,0,West,70.28,0
1508,2.66,11,1176,0,1,22,3,0,East,37.78,0
1509,1.8,15,1333,1,1,10,4,1,South,36.9,0
1510,6.87,21,1966,0,3,17,5,1,South,86.46000000000001,0
1511,10.37,13,2239,0,1,4,12,1,East,102.46,0
1512,10.61,47,866,1,1,28,6,1,North,155.38,1
1513,7.0,41,2441,0,4,30,9,0,West,117.5,1
1514,11.1,40,1601,1,2,20,14,1,West,148.8,1
1515,7.32,36,1484,1,1,14,6,1,North,112.56,1
1516,11.8,11,2308,0,4,16,18,1,North,110.9,0
1517,7.56,59,2174,1,3,15,7,1,West,148.98,1
1518,8.65,28,413,0,3,2,9,1,North,111.2,0
1519,6.23,25,1489,0,4,9,14,0,West,87.34,0
1520,7.3,35,614,0,2,12,2,1,West,110.9,1
1521,5.63,54,1968,0,1,29,19,1,East,126.03999999999999,1
1522,11.81,41,2247,0,1,14,14,0,North,155.98000000000002,1
1523,2.4,53,839,1,2,5,6,0,East,98.7,1
1524,4.9,10,715,0,1,8,4,0,North,54.2,0
1525,1.66,32,1676,1,4,30,15,0,South,61.28,1
1526,3.67,44,2126,1,3,25,5,0,North,95.36,1
1527,8.04,45,271,0,3,11,3,0,North,131.82,1
1528,11.99,14,1348,0,4,5,3,0,North,116.92,0
1529,2.82,16,844,1,1,1,8,1,South,46.56,0
1530,10.88,46,808,0,4,20,10,0,East,156.04000000000002,1
1531,11.59,45,1077,1,3,3,10,1,South,160.22,1
1532,6.54,37,937,1,4,4,8,0,East,107.82,1
1533,1.53,45,1443,0,1,17,8,0,North,79.74,1
1534,5.29,53,230,0,2,17,8,1,East,121.82,1
1535,2.61,50,2342,1,3,20,18,0,West,95.88,1
1536,8.93,48,1041,1,1,6,7,0,North,143.44,1
1537,2.07,31,1736,1,1,5,19,1,West,63.06,1
1538,7.61,54,2291,1,1,1,16,1,West,141.88,1
1539,11.9,28,2023,1,1,24,15,0,East,137.2,0
1540,10.36,37,1845,1,4,4,3,1,East,138.38,1
1541,5.11,60,379,0,4,28,17,1,West,130.88,1
1542,10.81,30,1124,0,4,0,14,1,South,131.48000000000002,0
1543,3.24,50,1819,0,1,7,19,1,North,100.92,1
1544,6.68,21,2414,0,5,28,5,1,North,84.94,0
1545,11.7,33,252,1,4,30,13,0,West,143.1,1
1546,7.6,55,1544,0,4,10,16,0,North,143.3,1
1547,7.69,25,2212,1,2,30,11,1,North,99.02000000000001,0
1548,5.42,14,2317,0,5,7,17,0,West,64.36,0
1549,9.58,34,521,0,2,1,11,1,East,127.64,1
1550,8.06,23,1190,0,5,29,11,0,South,98.98,0
1551,10.4,18,1363,1,2,6,5,0,South,110.2,0
1552,7.46,42,751,0,5,23,3,1,West,122.68,1
1553,2.48,21,365,0,1,0,15,0,North,51.34,0
1554,3.42,20,2139,1,4,1,3,1,West,57.36,0
1555,4.86,23,2021,0,5,6,13,0,South,73.38,0
1556,4.8,23,2216,0,3,6,11,0,South,72.9,0
1557,9.79,24,2332,0,2,7,5,1,North,114.32,0
1558,4.44,30,232,1,2,5,11,1,North,80.52000000000001,0
1559,4.27,13,1147,0,1,7,10,1,South,53.66,0
1560,10.54,48,1845,0,5,21,20,1,South,156.32,1
1561,6.36,15,820,1,3,25,4,1,East,73.38,0
1562,8.13,12,2204,0,5,3,1,0,West,83.04,0
1563,7.12,13,1832,0,5,6,18,1,West,76.46000000000001,0
1564,6.5,47,564,1,3,26,7,1,East,122.5,1
1565,2.99,40,655,0,3,16,6,0,North,83.92,1
1566,4.32,34,1290,0,2,9,14,0,North,85.56,1
1567,5.17,19,2248,1,2,10,1,0,East,69.86,0
1568,4.68,44,805,0,1,14,9,0,West,103.44,1
1569,2.26,23,1802,1,2,7,6,1,South,52.58,0
1570,11.34,41,1973,1,5,14,19,1,East,152.22,1
1571,6.23,19,1830,0,1,23,9,0,North,78.34,0
1572,7.85,31,292,1,2,4,5,0,North,109.3,1
1573,6.53,35,2294,0,1,10,5,1,North,104.74000000000001,1
1574,11.06,23,2326,1,1,1,13,1,East,122.98,0
1575,3.98,41,1554,0,1,10,16,0,North,93.34,1
1576,5.53,45,737,1,4,23,20,1,West,111.74000000000001,1
1577,2.11,41,1059,0,5,17,10,1,North,78.38,1
1578,6.78,49,2017,1,2,7,15,0,East,127.74000000000001,1
1579,7.92,56,966,1,3,26,16,0,North,147.36,1
1580,10.71,56,240,0,2,8,6,0,East,169.68,1
1581,6.08,59,472,0,4,3,8,1,North,137.14,1
1582,4.59,11,2081,0,4,19,14,1,South,53.22,0
1583,6.24,31,871,0,4,20,20,0,North,96.42,1
1584,4.14,19,2232,0,5,26,16,0,South,61.62,0
1585,4.34,33,516,0,4,15,12,1,West,84.22,1
1586,2.36,57,1949,0,4,17,12,0,East,104.38,1
1587,11.7,29,1484,0,1,10,14,0,South,137.1,0
1588,8.32,12,1865,0,1,29,11,0,North,84.56,0
1589,8.34,57,1103,1,5,9,20,0,South,152.22,1
1590,1.0,20,279,1,4,2,1,1,North,38.0,0
1591,4.89,31,1262,1,3,5,5,1,South,85.62,1
1592,6.81,30,1831,1,4,18,9,0,North,99.47999999999999,0
1593,2.43,36,1642,0,4,9,11,0,North,73.44,1
1594,5.23,43,2363,0,3,27,16,0,East,106.34,1
1595,6.56,14,1488,1,1,20,1,0,East,73.47999999999999,0
1596,7.07,25,2495,1,2,26,10,1,South,94.06,0
1597,2.57,47,1333,1,2,17,3,1,West,91.06,1
1598,1.25,57,647,1,4,12,3,1,East,95.5,1
1599,1.31,41,1837,0,2,30,17,1,West,71.98,1
1600,3.38,19,2272,1,5,29,7,0,North,55.54,0
1601,3.81,50,928,0,5,26,4,1,North,105.48,1
1602,5.08,19,2060,1,1,2,13,0,South,69.14,0
1603,5.32,40,301,1,3,19,17,0,East,102.56,1
1604,7.66,16,349,0,1,28,2,0,East,85.28,0
1605,4.78,11,961,1,4,25,3,1,North,54.74,0
1606,4.61,12,2356,0,1,0,2,0,North,54.88,0
1607,5.88,44,913,1,1,16,9,0,South,113.03999999999999,1
1608,3.78,60,732,0,4,9,12,1,North,120.24,1
1609,9.74,26,1671,0,2,12,18,0,South,116.92,0
1610,8.74,60,1704,1,1,22,10,0,South,159.92000000000002,1
1611,11.19,49,1743,1,1,27,10,1,North,163.01999999999998,1
1612,10.84,41,1491,0,1,25,15,0,East,148.22,1
1613,8.02,52,1440,0,4,6,1,1,North,142.16,1
1614,2.67,45,2217,0,5,26,8,1,North,88.86,1
1615,9.14,20,2235,0,2,6,18,0,West,103.12,0
1616,5.47,54,2023,1,2,7,18,0,South,124.75999999999999,1
1617,2.24,20,683,1,3,9,18,1,North,47.92,0
1618,5.73,51,1024,0,1,19,1,0,East,122.34,1
1619,10.27,39,2400,1,3,20,19,0,West,140.66,1
1620,3.67,14,1737,0,4,18,12,1,West,50.36,0
1621,6.02,52,2219,1,1,9,1,0,North,126.16,1
1622,3.4,41,1416,1,3,9,13,0,West,88.7,1
1623,1.67,53,2006,0,3,9,10,0,South,92.86,1
1624,8.33,51,992,0,3,2,9,0,East,143.14,1
1625,5.04,59,1882,1,4,10,5,0,South,128.82,1
1626,1.19,43,2137,1,5,12,15,0,West,74.02,1
1627,4.27,35,1399,0,2,3,9,1,West,86.66,1
1628,8.16,24,397,0,1,8,9,0,West,101.28,0
1629,2.23,21,2002,0,2,29,6,1,North,49.34,0
1630,3.29,33,299,1,1,23,8,1,West,75.82,1
1631,4.51,47,2134,1,4,0,18,0,North,106.58,1
1632,9.76,14,1920,1,4,2,5,0,South,99.08,0
1633,6.04,34,1139,1,2,25,4,0,East,99.32,1
1634,2.98,14,2142,1,2,2,19,0,West,44.84,0
1635,4.01,28,392,1,1,27,11,1,West,74.08,0
1636,3.0,15,496,0,3,16,13,0,West,46.5,0
1637,3.53,23,904,1,3,21,20,0,North,62.739999999999995,0
1638,4.95,26,1077,0,1,18,1,1,North,78.6,0
1639,2.69,34,1566,0,5,11,1,1,North,72.52,1
1640,8.45,17,354,1,2,16,2,1,North,93.1,0
1641,5.29,45,2453,0,4,12,15,0,East,109.82,1
1642,2.84,58,1859,1,4,9,18,1,North,109.72,1
1643,4.26,27,595,0,4,19,20,1,North,74.58,0
1644,8.36,53,529,1,1,5,20,0,East,146.38,1
1645,3.43,56,2243,1,5,29,18,0,East,111.44,1
1646,4.57,31,757,0,4,0,12,1,North,83.06,1
1647,9.35,58,1037,0,3,9,1,1,East,161.8,1
1648,3.89,50,1876,0,5,20,13,1,East,106.12,1
1649,3.78,60,344,1,2,4,12,1,North,120.24,1
1650,6.91,52,737,1,5,20,6,0,East,133.28,1
1651,1.2,25,976,0,4,5,15,1,East,47.1,0
1652,8.93,17,1240,1,2,25,17,0,West,96.94,0
1653,9.98,53,516,1,5,17,12,0,West,159.34,1
1654,1.58,20,693,0,3,26,16,0,North,42.64,0
1655,4.64,58,1720,1,3,23,16,1,North,124.12,1
1656,10.59,18,745,0,1,23,20,1,South,111.72,0
1657,6.83,25,937,0,4,21,11,1,North,92.14,0
1658,8.95,49,597,1,4,11,3,1,South,145.1,1
1659,3.6,27,1539,1,5,2,11,1,East,69.3,0
1660,4.03,25,720,0,5,2,7,0,East,69.74000000000001,0
1661,2.35,47,1395,1,1,17,20,1,South,89.3,1
1662,5.41,45,1604,1,1,0,3,0,North,110.78,1
1663,1.31,28,1203,1,5,28,14,1,West,52.480000000000004,0
1664,10.2,22,1518,1,2,29,6,1,South,114.6,0
1665,9.99,13,1809,0,5,17,12,0,North,99.42,0
1666,4.95,56,1790,1,3,16,9,0,South,123.6,1
1667,8.8,37,1969,1,5,9,10,1,East,125.9,1
1668,8.13,24,1797,1,4,22,11,0,East,101.04,0
1669,4.78,41,647,1,1,14,17,1,West,99.74000000000001,1
1670,3.98,52,1653,0,2,27,19,1,North,109.84,1
1671,5.0,11,294,0,1,29,19,0,North,56.5,0
1672,6.69,25,861,1,5,10,9,1,North,91.02000000000001,0
1673,6.0,58,513,1,5,2,5,0,East,135.0,1
1674,11.2,32,1868,0,3,2,1,0,North,137.6,1
1675,1.21,15,1735,1,4,19,13,1,North,32.18,0
1676,1.83,44,2406,1,5,20,2,1,North,80.64,1
1677,5.79,40,1565,0,3,10,4,0,East,106.32,1
1678,4.92,24,2175,1,5,16,4,1,West,75.36,0
1679,11.39,45,410,0,2,12,4,1,West,158.62,1
1680,2.61,43,264,0,2,5,14,1,South,85.38,1
1681,2.72,12,1794,1,1,6,6,1,North,39.760000000000005,0
1682,1.16,59,1730,0,3,0,20,1,East,97.78,1
1683,3.34,21,929,0,1,24,15,0,East,58.22,0
1684,1.29,27,1017,1,4,20,13,1,East,50.82,0
1685,6.69,38,1097,0,5,17,4,1,East,110.52000000000001,1
1686,4.21,52,940,1,5,24,3,1,North,111.68,1
1687,4.54,26,1663,0,1,1,1,0,South,75.32,0
1688,10.59,60,992,0,4,27,19,0,West,174.72,1
1689,10.2,22,1893,1,3,14,14,0,East,114.6,0
1690,10.47,32,1720,0,2,28,2,1,South,131.76,1
1691,6.49,22,717,0,4,18,13,1,West,84.92,0
1692,5.64,44,906,0,4,25,16,1,North,111.12,1
1693,8.13,36,1521,0,2,27,6,0,West,119.04,1
1694,6.48,55,416,0,3,25,9,1,East,134.34,1
1695,10.06,33,1572,1,3,20,13,1,West,129.98000000000002,1
1696,4.86,17,229,1,2,22,18,0,North,64.38,0
1697,10.62,51,342,0,2,30,4,1,North,161.45999999999998,1
1698,2.44,46,459,0,1,25,19,0,South,88.52,1
1699,11.83,29,1903,1,2,24,11,0,West,138.14,0
1700,9.28,22,1709,1,5,1,14,0,North,107.24,0
1701,11.99,25,648,0,5,12,4,0,North,133.42000000000002,0
1702,5.67,20,1003,1,5,21,2,0,West,75.36,0
1703,1.61,15,2075,1,5,30,13,1,West,35.38,0
1704,2.34,20,2126,0,3,19,20,0,West,48.72,0
1705,5.45,38,1859,0,3,9,14,0,East,100.6,1
1706,3.15,46,265,0,2,11,13,0,South,94.2,1
1707,1.06,42,2231,1,2,25,5,1,West,71.48,1
1708,10.12,44,1944,1,1,30,20,1,South,146.95999999999998,1
1709,10.12,46,1879,0,2,6,20,0,West,149.95999999999998,1
1710,1.56,44,1964,1,2,16,11,1,South,78.48,1
1711,4.9,56,2034,0,4,13,14,0,East,123.2,1
1712,3.34,37,2022,0,1,30,20,0,South,82.22,1
1713,4.03,43,1542,1,5,25,7,1,North,96.74000000000001,1
1714,10.04,48,1422,1,4,26,9,0,South,152.32,1
1715,6.17,37,1396,1,3,21,18,0,East,104.86,1
1716,11.97,49,2104,0,3,10,12,0,East,169.26,1
1717,8.44,33,1560,1,5,2,3,1,East,117.02,1
1718,3.2,32,824,1,3,14,10,0,East,73.6,1
1719,8.71,19,2408,1,1,17,3,1,North,98.18,0
1720,5.67,34,292,1,4,23,20,0,East,96.36,1
1721,3.25,54,431,1,4,14,12,0,East,107.0,1
1722,9.41,41,1304,0,1,23,17,1,North,136.78,1
1723,2.81,28,1306,1,1,19,9,0,South,64.48,0
1724,6.82,10,761,1,4,10,1,0,West,69.56,0
1725,3.76,59,256,0,2,2,13,1,South,118.58,1
1726,2.56,19,2130,1,4,18,10,0,West,48.980000000000004,0
1727,8.89,46,1699,0,5,16,6,1,South,140.12,1
1728,6.94,60,1981,1,3,18,19,1,South,145.52,1
1729,7.28,58,2303,1,5,9,16,0,West,145.24,1
1730,10.92,35,1223,1,1,4,10,1,South,139.86,1
1731,4.24,35,266,1,2,8,12,1,East,86.42,1
1732,4.42,13,520,1,2,18,2,0,North,54.86,0
1733,4.0,17,1201,1,4,28,1,1,East,57.5,0
1734,9.01,39,2488,1,5,1,3,1,South,130.57999999999998,1
1735,9.12,46,333,0,2,7,12,1,North,141.95999999999998,1
1736,2.31,19,967,1,1,14,11,0,South,46.980000000000004,0
1737,7.1,27,509,1,2,18,8,0,North,97.3,0
1738,4.06,30,432,1,3,19,8,1,East,77.47999999999999,0
1739,7.66,42,2384,0,1,7,1,1,North,124.28,1
1740,9.97,13,2393,1,3,22,1,0,East,99.26,0
1741,11.42,51,495,1,3,8,6,0,East,167.86,1
1742,3.12,44,1465,1,3,22,20,1,West,90.96000000000001,1
1743,2.69,36,1293,1,1,27,14,0,North,75.52,1
1744,10.84,58,411,0,2,9,12,0,North,173.72,1
1745,7.11,30,1909,0,5,5,18,1,North,101.88,0
1746,9.11,17,1316,1,3,6,13,0,West,98.38,0
1747,10.12,21,520,1,3,11,15,0,North,112.46,0
1748,10.2,54,1694,1,1,25,4,1,South,162.6,1
1749,9.34,18,2067,1,5,29,6,1,West,101.72,0
1750,2.05,56,1947,0,5,10,16,1,West,100.4,1
1751,6.22,29,1608,0,5,2,11,1,South,93.25999999999999,0
1752,10.39,23,2215,1,1,26,3,1,North,117.62,0
1753,3.31,39,1991,0,3,1,5,0,South,84.98,1
1754,5.28,18,230,0,1,21,1,1,South,69.24000000000001,0
1755,4.05,47,204,1,3,10,9,0,West,102.9,1
1756,3.41,23,1275,0,5,4,15,1,South,61.78,0
1757,11.59,12,1886,1,3,5,8,1,North,110.72,0
1758,4.55,54,785,0,4,8,3,1,South,117.4,1
1759,1.67,28,708,1,1,1,2,0,South,55.36,0
1760,5.89,59,1372,1,2,4,14,1,South,135.62,1
1761,8.21,58,2064,0,3,26,8,1,West,152.68,1
1762,5.75,60,1086,0,3,1,8,1,South,136.0,1
1763,5.27,45,1177,0,1,3,7,0,South,109.66,1
1764,8.86,49,1144,0,1,0,15,1,West,144.38,1
1765,3.27,10,1947,1,1,30,3,0,North,41.16,0
1766,2.75,18,2138,0,5,22,14,0,South,49.0,0
1767,8.92,17,785,0,4,28,10,1,South,96.86,0
1768,11.36,43,1694,1,5,23,9,0,East,155.38,1
1769,8.06,42,579,0,5,18,16,1,South,127.48,1
1770,5.06,32,767,1,5,1,15,1,North,88.47999999999999,1
1771,5.73,50,1508,1,2,2,13,0,South,120.84,1
1772,3.3,28,969,1,4,20,10,1,East,68.4,0
1773,2.72,22,2345,0,5,28,4,0,East,54.760000000000005,0
1774,11.48,32,637,0,3,16,5,1,North,139.84,1
1775,11.62,14,1820,1,1,5,20,0,West,113.96,0
1776,6.34,53,1941,1,4,22,12,0,West,130.22,1
1777,8.82,19,428,0,4,5,8,0,West,99.06,0
1778,10.52,20,1140,0,5,13,5,1,South,114.16,0
1779,2.9,41,1760,0,1,28,6,0,East,84.7,1
1780,11.53,41,341,1,5,3,8,0,West,153.74,1
1781,3.73,51,1731,1,4,2,17,0,North,106.34,1
1782,4.02,13,1760,1,2,29,1,0,East,51.66,0
1783,2.55,38,1031,1,5,15,16,0,West,77.4,1
1784,11.15,21,2379,0,3,3,13,1,West,120.7,0
1785,5.68,32,2214,1,5,10,4,0,East,93.44,1
1786,1.17,51,2353,0,5,17,14,1,South,85.86,1
1787,8.18,35,222,0,5,7,3,0,North,117.94,1
1788,8.99,41,750,1,4,11,15,1,West,133.42000000000002,1
1789,11.08,46,668,1,2,0,4,0,North,157.64,1
1790,2.72,35,2402,0,2,24,19,1,South,74.26,1
1791,6.9,57,926,0,4,29,17,1,South,140.7,1
1792,10.76,15,2265,1,4,6,15,0,West,108.58,0
1793,11.64,57,1586,0,3,16,5,1,East,178.62,1
1794,1.09,52,1606,0,3,11,18,0,East,86.72,1
1795,8.77,32,2235,0,1,6,6,0,East,118.16,1
1796,2.78,19,1120,1,4,3,1,0,North,50.739999999999995,0
1797,5.72,11,2124,0,2,2,10,1,East,62.26,0
1798,6.22,33,1533,0,1,14,9,0,East,99.25999999999999,1
1799,10.32,27,760,0,5,4,10,1,West,123.06,0
1800,3.06,28,2049,1,2,29,20,0,North,66.48,0
1801,4.16,22,1588,1,3,18,14,0,North,66.28,0
1802,9.72,19,1418,1,3,13,13,0,South,106.26,0
1803,8.44,24,925,1,5,30,12,0,West,103.52,0
1804,11.74,35,1568,1,4,30,14,1,East,146.42000000000002,1
1805,2.52,60,1319,0,3,18,9,0,North,110.16,1
1806,3.71,43,891,1,5,6,18,1,East,94.18,1
1807,9.45,52,2499,0,4,18,4,0,South,153.6,1
1808,4.52,57,1151,0,2,11,8,1,East,121.66,1
1809,11.82,48,2492,1,5,27,11,1,South,166.56,1
1810,11.46,47,1311,0,3,29,3,0,North,162.18,1
1811,9.8,42,528,1,5,25,19,0,South,141.4,1
1812,4.75,52,1377,1,4,19,13,1,South,116.0,1
1813,6.76,44,1959,1,3,0,13,0,East,120.08,1
1814,3.13,16,461,1,4,20,19,1,South,49.04,0
1815,8.5,40,2349,0,5,1,10,1,North,128.0,1
1816,8.62,49,679,1,2,17,15,1,South,142.45999999999998,1
1817,5.67,52,1048,1,3,21,12,1,South,123.36,1
1818,3.55,38,410,1,4,24,5,1,South,85.4,1
1819,2.37,50,414,0,2,23,3,0,South,93.96000000000001,1
1820,6.01,28,1073,0,5,23,10,0,West,90.08,0
1821,10.48,35,2069,1,1,20,11,0,South,136.34,1
1822,6.76,14,898,0,1,26,9,0,South,75.08,0
1823,4.71,17,907,0,1,28,5,0,South,63.18,0
1824,7.56,52,1447,0,5,21,1,0,West,138.48,1
1825,6.83,48,1802,0,4,14,2,1,North,126.64,1
1826,10.02,15,216,1,3,4,20,0,North,102.66,0
1827,3.12,29,949,1,5,6,9,1,West,68.46000000000001,0
1828,9.46,42,755,0,5,16,11,1,North,138.68,1
1829,10.91,46,645,0,5,29,20,1,North,156.28,1
1830,8.31,22,2117,1,5,2,8,1,West,99.48,0
1831,10.45,46,565,1,1,29,14,0,North,152.6,1
1832,11.61,13,1547,1,1,25,12,0,West,112.38,0
1833,8.28,41,2387,0,2,15,14,0,North,127.74,1
1834,3.87,10,1327,1,5,21,8,0,South,45.96,0
1835,2.16,40,236,1,4,3,10,0,West,77.28,1
1836,10.18,57,319,0,2,13,16,0,West,166.94,1
1837,9.45,39,1052,0,3,25,6,1,East,134.1,1
1838,9.18,42,1983,1,5,28,10,1,West,136.44,1
1839,6.71,15,1574,1,2,26,3,1,North,76.18,0
1840,11.94,18,1813,1,3,25,5,0,North,122.52,0
1841,10.62,50,648,0,4,15,14,1,West,159.95999999999998,1
1842,3.78,52,566,0,5,18,16,1,South,108.24,1
1843,10.88,40,1876,1,1,28,5,0,West,147.04000000000002,1
1844,3.46,13,1475,0,1,13,20,1,North,47.18,0
1845,6.74,22,937,0,2,24,7,0,South,86.92,0
1846,6.38,47,1896,0,5,12,3,1,West,121.53999999999999,1
1847,2.86,41,1602,1,4,29,18,0,North,84.38,1
1848,11.9,47,210,1,1,0,13,0,East,165.7,1
1849,6.78,51,617,1,4,27,14,1,West,130.74,1
1850,8.55,10,1316,1,5,20,14,0,East,83.4,0
1851,6.86,35,721,0,4,13,15,1,North,107.38,1
1852,8.15,11,440,0,3,12,15,0,East,81.7,0
1853,1.3,42,2437,0,5,21,18,1,West,73.4,1
1854,2.33,22,1810,1,2,18,13,1,South,51.64,0
1855,9.22,10,812,1,3,17,20,1,South,88.76,0
1856,3.07,33,2359,1,5,23,18,0,West,74.06,1
1857,8.2,26,1462,0,3,6,19,0,East,104.6,0
1858,10.9,28,765,1,3,5,5,1,East,129.2,0
1859,2.25,60,1613,1,4,26,15,0,South,108.0,1
1860,2.01,39,1238,1,4,14,5,0,North,74.58,1
1861,11.63,55,2119,1,5,26,12,1,North,175.54000000000002,1
1862,1.79,17,1540,0,1,14,14,1,West,39.82,0
1863,2.76,25,502,0,3,9,6,0,West,59.58,0
1864,3.73,19,1958,0,2,0,20,1,West,58.34,0
1865,8.4,44,1937,1,4,23,5,0,West,133.2,1
1866,2.72,47,260,0,1,29,4,1,South,92.26,1
1867,6.11,26,2319,0,2,1,10,1,North,87.88,0
1868,3.67,32,1387,1,5,14,12,1,South,77.36,1
1869,5.89,32,892,1,3,23,14,1,South,95.12,1
1870,4.95,24,636,1,2,8,7,0,West,75.6,0
1871,10.51,35,803,0,2,24,1,1,South,136.57999999999998,1
